word1,word2,ppmi,cooc_n
confero,unus,0.3728535225194037,132
sumo,unus,0.3728535225194035,165
alienus,deus,0.3728535225194035,126
deus,studium,0.3728535225194035,126
accipio,mundus,0.3728535225194035,114
ciuitas,deus,0.3728535225194035,84
alienus,saeuus,0.3728535225194035,63
ciuitas,parens,0.3728535225194035,60
honor,mulier,0.372836811429088,80
cunctus,homo,0.37282313892654134,132
nouus,uita,0.37271280627348063,152
caput,corpus,0.37271280627348063,152
iustus,uolo,0.37268642418164316,128
consul,mens,0.37268642418164316,80
filius,ira,0.37268642418164316,72
consul,tellus,0.37268642418164316,40
audio,unus,0.3726741985702098,164
animus,pono,0.37266738943371014,158
turba,unus,0.3726290304318069,131
relinquo,uir,0.3726241402290832,169
pater,tres,0.3725861785798351,125
pater,saxum,0.37258617857983495,100
caro,senatus,0.37258617857983495,30
deus,perdo,0.3725422384701975,146
pars,populus,0.37253900765598386,170
annus,pars,0.37253900765598386,170
cedo,pars,0.3725390076559837,136
credo,uolo,0.37252858344262074,181
animus,uolo,0.37252858344262074,181
lumen,prouincia,0.3725115837231159,43
cura,magnus,0.3725044571171797,157
anima,nomen,0.3724922638904249,111
deus,ingenium,0.3724899522554459,125
duo,parens,0.3724810136680109,122
genus,mundus,0.37244225374946927,117
fons,utor,0.37244225374946927,78
praesens,unus,0.37240113617375586,130
longe,unus,0.37240113617375586,130
honor,magnus,0.3724000348333694,168
bonus,os,0.37239352693766503,154
animus,ignis,0.3723904523560001,127
mundus,pater,0.37232298605298353,131
magnus,opus,0.37230845554853964,179
pars,totus,0.37226280271015944,181
dexter,pater,0.3722609224377578,106
duo,uir,0.37226044975872424,160
nomen,uita,0.37222983113731134,180
mulier,uita,0.37222983113731134,90
mensis,uita,0.37222983113731134,90
corpus,mensis,0.37222983113731134,90
amo,memoria,0.3722279360116693,47
terra,uerbum,0.3722103470481569,160
saeculum,uir,0.37220513849457115,101
certus,sanctus,0.372165455167516,101
ignis,uir,0.37214325539173254,143
medius,uita,0.3721006238239978,142
bonus,mundus,0.3720517050235522,120
os,ratio,0.3720494409127647,118
dominus,lumen,0.3719888445580498,102
ago,homo,0.3719849159101528,180
magnus,sumo,0.3719797784708068,156
manus,uita,0.3719677422876915,175
liber,sanctus,0.3719547736119066,113
grauis,unus,0.37193482700233105,160
premo,unus,0.37193482700233105,128
nascor,sanctus,0.37186538014650944,119
pater,tollo,0.3718630256014724,143
uerus,uolo,0.371841472716079,169
uersus,uirtus,0.3718368342210542,92
locus,sidus,0.3717845753304986,100
beatus,uolo,0.3717845753304986,95
aer,imperator,0.3717845753304984,30
caelum,scio,0.37176518966232225,124
campus,deus,0.3717454891650418,123
deus,sermo,0.3717454891650418,123
caro,deus,0.37174548916504163,82
magnus,mulier,0.3717445120304791,100
aetas,unus,0.3717442600651177,159
mundus,soleo,0.37172576736788343,109
altus,auctoritas,0.37171387647225546,34
auctoritas,uultus,0.37171387647225546,34
nomen,sanctus,0.3717111781415779,131
cursus,pater,0.3717098823356483,118
carmen,paulus,0.37169386826889156,53
corpus,uita,0.3716903112968707,170
ars,populus,0.3716881851429447,133
mundus,sequor,0.3716803489507074,123
sanctus,uir,0.3716769462203077,134
ars,bonus,0.37165001793239094,131
maximus,uita,0.3716080372419474,118
carmen,pars,0.371604864664187,107
cor,nomen,0.3716036570404583,124
uir,uiuo,0.37159309229379844,159
amor,uis,0.3715828743179478,143
homo,pono,0.3715660677364902,165
corpus,uox,0.3715617270096934,151
fugio,unus,0.371551317889289,158
deus,surgo,0.3715175169766612,102
seruus,uultus,0.37149759010826766,67
arma,magnus,0.37148970249922386,144
doceo,pater,0.3714744497271446,155
oculus,pater,0.3714744497271446,155
pius,sententia,0.3714744497271446,62
inimicus,pius,0.3714744497271446,62
filius,seruo,0.37147444972714444,93
deus,scio,0.37146018245839874,163
ordo,unda,0.3714594702490292,69
iudex,unus,0.3714539421649802,126
aequor,malo,0.3714340758651772,48
populus,uita,0.3713961503887338,165
corpus,teneo,0.3713961503887338,165
deus,iudicium,0.3713643189679358,122
iudicium,saeuus,0.3713643189679358,61
ago,magnus,0.3713296794555643,199
signum,uolo,0.3713268046656037,147
membrum,uolo,0.3713268046656035,126
murus,uolo,0.3713268046656035,84
iubeo,pars,0.3713127659327396,163
unus,uoluptas,0.37129028943570586,94
cor,oportet,0.37128735148665865,58
fundo,pars,0.37126862848873154,118
pater,ratio,0.3712607973387665,130
appello,sol,0.3712160851733241,62
carmen,copia,0.3711837942971081,56
deus,oratio,0.37117143633641864,81
deus,nauis,0.37117143633641864,81
singulus,unda,0.3711170631236157,60
minor,pater,0.37106603640719343,136
auctoritas,caelum,0.37106368139083196,50
pars,spiritus,0.3710549608834888,101
grauis,mulier,0.3710169747121019,72
christus,placeo,0.3709999538700804,49
christus,sumo,0.3709999538700804,49
bonum,deus,0.3709769972924462,121
iudicium,unus,0.37095778735450446,124
diuersus,iuppiter,0.37095778735450446,62
honor,medius,0.370945489122375,126
cor,iudico,0.370924309188244,54
munus,uir,0.3709177408187901,158
magnus,sidus,0.3709108312819017,110
bene,sacer,0.370896419464211,101
mundus,pereo,0.370896419464211,101
ars,mundus,0.370896419464211,101
parum,pectus,0.37089465803407035,90
animus,mitto,0.37088152424674575,149
aequor,uoluptas,0.37078953829855216,33
nascor,pars,0.37075488586248223,168
accedo,coniunx,0.37075488586248223,56
coniunx,graeci,0.37075488586248223,28
pater,templum,0.3707239806487704,111
diuido,unus,0.37070375458291105,123
ago,mundus,0.3706682600254062,132
munus,orator,0.37065399296021234,34
animus,honor,0.37062477071038913,145
terra,uenio,0.37061817111758427,184
dux,gratia,0.3706089164428165,94
deus,paulus,0.3705833739848646,100
littera,saeuus,0.3705833739848646,50
deus,sto,0.37058337398486446,160
deus,melior,0.3705833739848643,140
mitto,nomen,0.37057361403093136,164
equus,memoria,0.37056431892526903,42
mons,pater,0.37052523275981253,117
dominus,patria,0.37050657853758395,99
senatus,sol,0.3704742453766915,55
relinquo,unus,0.3704456234508632,183
pars,uxor,0.37043595745920505,95
magnus,uerbum,0.3704347541484155,175
magnus,mos,0.3704347541484155,175
gratia,orbis,0.3704118915185261,105
caesar,uita,0.37039665005565015,75
ago,uenio,0.37039273997958,191
caelum,sapio,0.37037378829689416,84
sanguis,uolo,0.3703610875456447,135
fons,homo,0.3703342487528519,106
christus,fides,0.3703342487528519,53
caput,christus,0.3703342487528519,53
amo,magnus,0.37027490121277584,131
castra,unus,0.37027120991593104,91
duo,orbis,0.37025226185899657,116
magnus,uarius,0.37021662785242576,120
filius,luna,0.37018329396352473,54
filius,sensus,0.37018329396352473,54
prouincia,sidus,0.37018329396352473,36
annus,uenio,0.3701832939635246,176
potestas,unus,0.3701832939635246,121
deus,potestas,0.3701832939635246,119
opus,sanctus,0.3701832939635246,117
prior,sanctus,0.3701832939635246,117
potestas,uolo,0.3701832939635246,114
corpus,potestas,0.3701832939635246,103
luna,pater,0.3701832939635246,86
potestas,umbra,0.3701832939635246,63
felix,inimicus,0.3701832939635246,60
facile,flumen,0.3701832939635246,55
ciuitas,felix,0.3701832939635246,44
iudico,luna,0.3701832939635246,38
felix,istic,0.3701832939635246,29
annus,populus,0.37018329396352445,160
parens,populus,0.37018329396352445,136
aequor,populus,0.37018329396352445,68
numen,ratio,0.3701177223428986,61
corpus,rogo,0.37011492023268544,117
ago,cunctus,0.3700963412222849,138
loquor,unus,0.3700949000803239,181
lego,pater,0.3700351567882296,135
arma,pater,0.3700351567882296,135
bonus,nascor,0.37002945964278416,156
magnus,solus,0.3700103359486514,185
filius,totus,0.37000939604116667,115
dominus,unda,0.36999283591133475,84
caput,pars,0.36997818679431005,156
pater,surgo,0.3699659262852424,92
magnus,quaero,0.3699534353255743,174
magnus,mens,0.3699534353255743,174
magnus,tellus,0.3699534353255743,87
parens,uolo,0.3699252627403153,155
sentio,uolo,0.3699252627403153,155
flamma,unus,0.3699166628460938,120
aetas,pater,0.36989964625207816,141
magnus,uiuo,0.36988885878620853,163
filius,turbo,0.36985547884831244,61
dominus,parens,0.3698527700801651,121
rogo,species,0.3698251491498116,67
magnus,sacer,0.36981494076126453,152
sidus,uir,0.3698095320455124,107
deus,uinum,0.3697765970149243,118
deus,respondeo,0.3697765970149243,118
dies,uolo,0.36977521397418484,196
addo,magnus,0.3697294962360705,141
dux,homo,0.36968341892187356,120
locus,tellus,0.3696770929909337,79
deus,grauis,0.36967386960202386,157
consto,unus,0.36964562340819646,119
casus,unus,0.36964562340819646,119
unus,uultus,0.36964562340819646,119
forma,magnus,0.3696296011258532,130
cor,magnus,0.3696296011258532,130
accipio,corpus,0.36961202859523273,154
corpus,sumo,0.36961202859523257,140
corpus,scribo,0.36961202859523257,126
romanus,uita,0.36961202859523257,112
corpus,seruus,0.36961202859523257,112
filius,peto,0.36959523161197033,102
iubeo,uolo,0.3695891847670628,175
murus,unus,0.36955427835218424,89
mater,uir,0.36954247369167526,156
mundus,puer,0.36951684942036406,96
fortuna,sol,0.36951684942036406,84
deus,mors,0.3695017081141235,176
perdo,unus,0.36948083804076437,148
scribo,unus,0.36948083804076437,148
mens,pars,0.36943822997773546,161
aequor,similis,0.36942886163803923,53
nouus,uir,0.36940311058086495,164
episcopus,fundo,0.36938361379296025,10
locus,sacer,0.36937202892511456,138
magnus,munus,0.3693688109300865,162
magnus,species,0.36936881093008633,108
deus,spes,0.36936311757963497,156
muto,uolo,0.3693524703618861,154
primus,uolo,0.3693221264132256,195
fatum,utor,0.3693221264132256,65
frons,pater,0.36932159636604356,116
istic,regnum,0.36926942595384105,35
gloria,unus,0.36925855160154475,147
unus,utor,0.36925855160154475,147
amor,scribo,0.3692491509717279,107
defendo,unda,0.3692182425341082,58
puto,uita,0.3692173177158234,149
corpus,puto,0.3692173177158234,149
coniunx,magnus,0.36919409266284703,97
intellego,lumen,0.3691837936304411,60
locus,pectus,0.369183793630441,128
pectus,publicus,0.369183793630441,72
cognosco,umbra,0.369183793630441,72
animus,caesar,0.36918379363044085,72
homo,orbis,0.36916888327892916,134
copia,flamma,0.36916563014087095,55
magnus,scribo,0.36912670948840026,140
diuersus,unus,0.36908987487009987,117
mos,mundus,0.3690804540392294,116
corpus,miles,0.36906242704251374,107
deus,fugio,0.3690484542667807,155
cursus,filia,0.3690301129785326,52
ago,nomen,0.368998810555865,189
puto,unus,0.368995428326773,175
magnus,mitto,0.3689747222550353,172
magnus,semen,0.3689747222550353,86
nolo,unda,0.36897190677722747,66
bonus,tempus,0.36896051245387945,170
arbor,uir,0.36895955324380786,98
ciuitas,equus,0.3689396231982674,45
annus,pono,0.3689262227734735,159
ops,uolo,0.3688974077829296,143
amor,tempus,0.3688596670330163,151
pater,sumo,0.368814368356183,146
pater,sentio,0.368814368356183,146
oro,unus,0.3688049339934035,116
filius,uis,0.36872980533554145,110
frons,oportet,0.36872980533554145,55
oportet,turba,0.36872980533554145,55
animus,scribo,0.3687298053355413,121
anima,auctoritas,0.36869868225933417,35
cerno,uir,0.3686406248405306,114
uenio,uita,0.3686375279496542,181
uolo,uultus,0.3686130987940073,112
uia,unus,0.3686122743261086,173
duo,unus,0.3686122743261086,173
corpus,malo,0.36859834376438644,116
aer,magnus,0.3685771079356815,107
morior,unus,0.3685734792996262,144
mens,uolo,0.3685661052086232,173
durus,graeci,0.36853759005383485,34
nascor,pater,0.3685375900538347,170
uerbum,unda,0.36849582964374145,90
facile,litus,0.36848261328150717,47
dominus,uis,0.3684744101100438,145
pars,solus,0.36845379625521385,171
existimo,ignis,0.3684456740649839,46
cupio,unus,0.36833884216487683,143
pater,turbo,0.36832934348915053,97
pater,saeculum,0.36832934348915053,97
pes,sanctus,0.368243429145698,103
suscipio,unus,0.3682203095979154,114
filius,longus,0.3681852913008517,90
diuido,pater,0.36816697946866084,109
uirtus,uolo,0.3681113678116293,162
dominus,mens,0.3681113678116293,135
deus,doceo,0.368080243766746,171
amor,romanus,0.3680802437667458,95
deus,sensus,0.3680802437667458,95
aequor,potior,0.3680802437667458,57
aequor,uxor,0.3680802437667458,38
aequor,efficio,0.3680802437667458,38
fons,magnus,0.3680658791496705,117
cerno,magnus,0.3680658791496705,117
duco,uir,0.367997449369284,170
luna,uolo,0.367987903400089,91
sanctus,utor,0.367987903400089,91
honor,uis,0.36798437108559273,149
facile,uultus,0.36796353722521175,54
christus,gero,0.36794579902333296,50
nomen,populus,0.36788708170317436,174
pater,rex,0.36788378159641594,139
iniuria,pectus,0.36788086185002516,59
colo,unus,0.36785975433891666,141
annus,beatus,0.36777655393295944,83
corpus,duco,0.36774042033786813,157
mens,pater,0.36773231234438447,163
carmen,puto,0.3677247801253175,91
christus,nosco,0.36772478012531734,52
deus,patria,0.3677015276099755,132
anima,uir,0.36767317261940147,113
uersus,uis,0.36767216377740597,105
corpus,maior,0.3676531641098994,120
deus,saeuus,0.36763786375510754,113
istic,unus,0.3676151658578145,56
diuersus,istic,0.3676151658578145,28
istic,uulnus,0.3676151658578145,28
appello,tristis,0.3675713235148728,52
tres,uir,0.36755110230675,129
iuppiter,ostendo,0.367520176544041,72
castra,christus,0.367520176544041,27
semen,utor,0.36752017654404084,57
pectus,uir,0.36750076378014795,137
deus,uiuo,0.3674887027852847,169
mater,pars,0.3674842369943599,148
amor,constituo,0.3674842369943599,74
magnus,urbs,0.3674650981162801,169
solus,unus,0.36743834683162674,195
seruo,uir,0.3674158849446346,153
locus,magnus,0.3674082007306996,190
communis,pectus,0.3673964830563453,86
communis,mars,0.3673964830563453,43
uersus,uita,0.36739473278658497,106
mulier,telum,0.36738720666152325,50
mulier,nouus,0.36738720666152314,80
audeo,unus,0.367367119223776,139
mille,unus,0.367367119223776,139
iaceo,unus,0.367367119223776,139
corpus,ops,0.36733464204955407,129
os,scribo,0.3673302249811182,119
condo,filius,0.36733022498111806,70
accipio,caelum,0.36731334214378814,135
corpus,urbs,0.36729273880414154,152
pectus,singulus,0.36721334964314234,78
ignis,intellego,0.3672026658253869,67
nolo,sidus,0.3672026658253869,67
medius,unus,0.3671997972121749,166
accipio,unda,0.3671877849837262,88
confero,unda,0.3671877849837262,64
amo,unus,0.36711554056638224,138
primus,sanctus,0.3670631666272809,128
litus,prouincia,0.3670631666272809,32
homo,peto,0.36703441075029647,156
genus,terra,0.36698840306700536,160
mars,uolo,0.36698840306700536,70
graeci,mundus,0.36698840306700536,40
orator,terra,0.36698840306700536,40
graeci,iuuenis,0.36698840306700536,30
gens,magnus,0.36695043006580474,147
cursus,deus,0.366927062781754,130
uinum,uirtus,0.3669159104068554,88
forma,unus,0.3668603538959488,137
praesto,unus,0.3668603538959488,137
pater,summus,0.36685550387085014,168
intellego,pater,0.36685550387085014,90
appello,pater,0.36685550387085014,84
campus,intellego,0.36685550387085014,54
amor,pater,0.36685550387085003,150
pater,relinquo,0.36685550387084986,162
homo,uita,0.3668476868210826,170
pietas,uenio,0.36682445520205914,107
corpus,duo,0.36681482397417126,147
amicus,sol,0.3668075548885579,97
placeo,unus,0.3667744764430214,164
bonus,munus,0.3667646836446452,139
debeo,tellus,0.3667516886618285,64
magnus,os,0.3667061999998698,178
animus,uir,0.36668940470926864,176
os,uenio,0.36668066341232247,171
appello,cerno,0.36666947466372823,50
turbo,unus,0.36666654918588804,109
par,unus,0.3666014810269684,136
corpus,iudico,0.36659997812524076,78
pars,pius,0.3665934150212303,109
deus,redeo,0.36657535258732554,166
deus,patior,0.36657535258732554,166
patria,totus,0.36656273745131895,118
homo,hostis,0.36655352591294604,132
caput,consul,0.3665535259129459,77
animal,annus,0.3665535259129459,55
deus,traho,0.36653105677991654,129
corpus,gratia,0.3665208360255597,133
deus,uoluptas,0.366451136699954,92
ignis,nomen,0.3664492669335468,139
fortuna,luna,0.3664168111680477,53
duo,lumen,0.36638658900937987,102
homo,munus,0.3663823076949093,146
lux,uolo,0.36637846099259097,149
hostis,magnus,0.366355014746041,146
cedo,magnus,0.366355014746041,146
communis,unus,0.36633884149820994,135
addo,ciuitas,0.3663388414982098,54
cor,natura,0.36628392963174183,86
iuppiter,populus,0.36626939464238834,102
contingo,deus,0.36626371284034787,110
filius,noceo,0.36624738784228617,71
amor,nomen,0.3662436959594443,152
ago,gigno,0.3662392746140732,83
corpus,manus,0.36623706757870655,174
prior,unus,0.3661488899352872,188
longus,unus,0.36611703823679254,161
corpus,nouus,0.36611212224212847,151
aetas,sanctus,0.36610996857588884,98
dies,uir,0.3661078402846193,191
campus,christus,0.36608360109226823,37
fundo,unus,0.36607235248930425,134
mulier,mundus,0.36607055077677675,66
amicus,deus,0.36602755744900356,146
auctoritas,cura,0.36602175243591045,47
proelium,unus,0.3660051188186567,107
opus,uita,0.36594229970627,160
prior,uita,0.36594229970627,160
homo,mitto,0.36590857264969934,155
filius,pono,0.3658934431247554,107
mereo,unus,0.3658925125463684,160
exercitus,unus,0.3658925125463684,80
agmen,unus,0.3658925125463684,80
christus,mons,0.3658848532033102,39
fons,oportet,0.3658848532033101,52
longus,pater,0.3658570015412605,143
finis,pater,0.3658570015412605,143
mars,sanctus,0.36584489236492646,46
durus,mulier,0.3658356159701045,56
mulier,pius,0.3658356159701045,56
hostis,pater,0.3658132942924063,137
cedo,pater,0.3658132942924063,137
membrum,unus,0.3658019287336337,133
orbis,respondeo,0.3657929456622315,80
ciuis,deus,0.36578929202018995,109
deus,telum,0.36578929202018995,109
dominus,puer,0.3657644998018136,112
cunctus,magnus,0.3657517484718743,145
homo,sanguis,0.3657341895295434,122
totus,uxor,0.36573006642179223,95
amicus,caelum,0.36572477945865023,111
maior,pater,0.3657132992920728,125
aqua,pater,0.3657132992920728,125
christus,maximus,0.3657055292541163,41
natura,uolo,0.36567174718225876,138
iuuenis,utor,0.36567174718225876,69
bonus,nomen,0.36560897680135346,171
ago,uolo,0.3656049580688594,197
modus,uita,0.3655911144524413,146
honor,pono,0.3655869766804322,145
